subject,trial,time,pupil_left,x_pos_left,y_pos_left,blink,message,acc,block,rt,item,script,alt,pupil_right,x_pos_right,y_pos_right
11,2,908,3697,949,566.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3717,969,566.299987792969
11,2,912,3694,947.900024414062,566.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3714,967.900024414062,566.099975585938
11,2,916,3694,948.400024414062,565,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3714,968.400024414062,565
11,2,920,3699,950.200012207031,564.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3719,970.200012207031,564.5
11,2,924,3702,950.700012207031,565,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3722,970.700012207031,565
11,2,928,3704,951.099975585938,564.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,971.099975585938,564.599975585938
11,2,932,3706,950.900024414062,563.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3726,970.900024414062,563.900024414062
11,2,936,3701,948.799987792969,564.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,968.799987792969,564.799987792969
11,2,940,3705,948.5,566.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3725,968.5,566.5
11,2,944,3703,946.599975585938,566.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3723,966.599975585938,566.299987792969
11,2,948,3701,946.799987792969,566.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,966.799987792969,566.799987792969
11,2,952,3702,947.5,566.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3722,967.5,566.799987792969
11,2,956,3698,947.599975585938,565.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,967.599975585938,565.900024414062
11,2,960,3694,948.200012207031,564.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3714,968.200012207031,564.400024414062
11,2,964,3699,949.799987792969,564.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3719,969.799987792969,564.299987792969
11,2,968,3704,951.799987792969,564.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,971.799987792969,564.900024414062
11,2,972,3706,952.799987792969,566.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3726,972.799987792969,566.299987792969
11,2,976,3704,954.200012207031,568.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,974.200012207031,568.299987792969
11,2,980,3703,952.599975585938,568.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3723,972.599975585938,568.400024414062
11,2,984,3703,951.299987792969,568.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3723,971.299987792969,568.200012207031
11,2,988,3704,951,569,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,971,569
11,2,992,3701,951.5,570.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,971.5,570.099975585938
11,2,996,3708,966.099975585938,568,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,986.099975585938,568
11,2,1000,3712,1003.40002441406,565.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1023.40002441406,565.5
11,2,1004,3714,1047.40002441406,564.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3734,1067.40002441406,564.400024414062
11,2,1008,3712,1079.90002441406,569.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1099.90002441406,569.299987792969
11,2,1012,3707,1085.90002441406,564.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3727,1105.90002441406,564.299987792969
11,2,1016,3715,1082.30004882812,562.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3735,1102.30004882812,562.099975585938
11,2,1020,3717,1078.5,562.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3737,1098.5,562.400024414062
11,2,1024,3719,1078.40002441406,563,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3739,1098.40002441406,563
11,2,1028,3716,1079.80004882812,562.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3736,1099.80004882812,562.5
11,2,1032,3711,1081.5,564.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3731,1101.5,564.299987792969
11,2,1036,3711,1082.59997558594,566,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3731,1102.59997558594,566
11,2,1040,3714,1083.09997558594,564.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3734,1103.09997558594,564.900024414062
11,2,1044,3712,1083.09997558594,563.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1103.09997558594,563.700012207031
11,2,1048,3712,1084,563.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1104,563.599975585938
11,2,1052,3713,1084.59997558594,564.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3733,1104.59997558594,564.900024414062
11,2,1056,3712,1084.5,564.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1104.5,564.5
11,2,1060,3714,1084.90002441406,564.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3734,1104.90002441406,564.099975585938
11,2,1064,3712,1083.59997558594,564.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1103.59997558594,564.299987792969
11,2,1068,3710,1082.90002441406,563.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3730,1102.90002441406,563.299987792969
11,2,1072,3709,1084.09997558594,563.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3729,1104.09997558594,563.5
11,2,1076,3711,1084.59997558594,564.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3731,1104.59997558594,564.099975585938
11,2,1080,3711,1083.09997558594,562.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3731,1103.09997558594,562.5
11,2,1084,3710,1081.80004882812,562.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3730,1101.80004882812,562.599975585938
11,2,1088,3712,1081.40002441406,562.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1101.40002441406,562.299987792969
11,2,1092,3718,1082,562.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3738,1102,562.5
11,2,1096,3716,1081.90002441406,563.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3736,1101.90002441406,563.599975585938
11,2,1100,3715,1082,564.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3735,1102,564.400024414062
11,2,1104,3716,1082.59997558594,563,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3736,1102.59997558594,563
11,2,1108,3716,1084,563.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3736,1104,563.299987792969
11,2,1112,3716,1085.90002441406,562,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3736,1105.90002441406,562
11,2,1116,3714,1087,561.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3734,1107,561.900024414062
11,2,1120,3716,1087.80004882812,561,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3736,1107.80004882812,561
11,2,1124,3716,1087.30004882812,561.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3736,1107.30004882812,561.900024414062
11,2,1128,3714,1086.40002441406,562.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3734,1106.40002441406,562.099975585938
11,2,1132,3714,1086.5,563.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3734,1106.5,563.700012207031
11,2,1136,3708,1085.69995117188,562.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1105.69995117188,562.599975585938
11,2,1140,3708,1084.30004882812,563.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1104.30004882812,563.200012207031
11,2,1144,3709,1083.69995117188,563.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3729,1103.69995117188,563.900024414062
11,2,1148,3713,1084.59997558594,565.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3733,1104.59997558594,565.5
11,2,1152,3710,1083.40002441406,565.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3730,1103.40002441406,565.099975585938
11,2,1156,3712,1082.80004882812,564.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1102.80004882812,564.099975585938
11,2,1160,3718,1085.30004882812,565.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3738,1105.30004882812,565.5
11,2,1164,3719,1087,566.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3739,1107,566.700012207031
11,2,1168,3715,1087.30004882812,564.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3735,1107.30004882812,564.200012207031
11,2,1172,3716,1087.90002441406,566.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3736,1107.90002441406,566.200012207031
11,2,1176,3709,1087.69995117188,563.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3729,1107.69995117188,563.700012207031
11,2,1180,3711,1087.19995117188,562.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3731,1107.19995117188,562.799987792969
11,2,1184,3709,1087,561.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3729,1107,561.900024414062
11,2,1188,3706,1086.40002441406,560,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3726,1106.40002441406,560
11,2,1192,3700,1084.59997558594,560.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3720,1104.59997558594,560.200012207031
11,2,1196,3705,1082.80004882812,560.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3725,1102.80004882812,560.900024414062
11,2,1200,3706,1083.5,562.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3726,1103.5,562.099975585938
11,2,1204,3702,1084,562.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3722,1104,562.900024414062
11,2,1208,3703,1084.80004882812,563.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3723,1104.80004882812,563.400024414062
11,2,1212,3700,1085.69995117188,564.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3720,1105.69995117188,564.400024414062
11,2,1216,3704,1086.5,565.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,1106.5,565.799987792969
11,2,1220,3701,1087.30004882812,567.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,1107.30004882812,567.5
11,2,1224,3701,1088,568,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,1108,568
11,2,1228,3702,1089,568.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3722,1109,568.5
11,2,1232,3703,1087.80004882812,564.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3723,1107.80004882812,564.799987792969
11,2,1236,3701,1086.59997558594,563.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,1106.59997558594,563.299987792969
11,2,1240,3697,1085.19995117188,562.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3717,1105.19995117188,562.900024414062
11,2,1244,3698,1085,563.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1105,563.5
11,2,1248,3700,1084.19995117188,563.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3720,1104.19995117188,563.900024414062
11,2,1252,3698,1083.80004882812,564.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1103.80004882812,564.299987792969
11,2,1256,3698,1084.5,565,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1104.5,565
11,2,1260,3698,1085.90002441406,566.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1105.90002441406,566.299987792969
11,2,1264,3703,1085.5,566.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3723,1105.5,566.599975585938
11,2,1268,3702,1086.69995117188,567.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3722,1106.69995117188,567.599975585938
11,2,1272,3700,1087.80004882812,568.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3720,1107.80004882812,568.5
11,2,1276,3701,1089.5,566.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,1109.5,566.700012207031
11,2,1280,3696,1089.59997558594,564.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3716,1109.59997558594,564.700012207031
11,2,1284,3696,1090,563.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3716,1110,563.799987792969
11,2,1288,3699,1089.80004882812,563.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3719,1109.80004882812,563.5
11,2,1292,3694,1089.30004882812,561.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3714,1109.30004882812,561.599975585938
11,2,1296,3694,1088,563.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3714,1108,563.599975585938
11,2,1300,3698,1088,565.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1108,565.200012207031
11,2,1304,3695,1088.69995117188,565.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3715,1108.69995117188,565.599975585938
11,2,1308,3695,1088.80004882812,565.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3715,1108.80004882812,565.700012207031
11,2,1312,3694,1089.40002441406,567.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3714,1109.40002441406,567.099975585938
11,2,1316,3694,1089.30004882812,566,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3714,1109.30004882812,566
11,2,1320,3695,1089.80004882812,566.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3715,1109.80004882812,566.200012207031
11,2,1324,3696,1089.40002441406,566.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3716,1109.40002441406,566.299987792969
11,2,1328,3693,1086.80004882812,566.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3713,1106.80004882812,566.400024414062
11,2,1332,3695,1086.5,566.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3715,1106.5,566.299987792969
11,2,1336,3697,1087,566.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3717,1107,566.299987792969
11,2,1340,3701,1087,567,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,1107,567
11,2,1344,3701,1086.40002441406,566.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,1106.40002441406,566.900024414062
11,2,1348,3700,1076.5,568,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3720,1096.5,568
11,2,1352,3694,1051.19995117188,565.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3714,1071.19995117188,565.400024414062
11,2,1356,3695,1019.29998779297,561.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3715,1039.2999877929701,561.700012207031
11,2,1360,3698,997.700012207031,560.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1017.700012207031,560.099975585938
11,2,1364,3697,994.900024414062,562.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3717,1014.900024414062,562.799987792969
11,2,1368,3698,997.299987792969,568.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1017.299987792969,568.5
11,2,1372,NA,993.099975585938,566,1,NA,1,0,6067,nypmh.png,cursive,nwtl,NA,1013.099975585938,566
11,2,1376,NA,992.200012207031,563.5,1,NA,1,0,6067,nypmh.png,cursive,nwtl,NA,1012.200012207031,563.5
11,2,1380,3698,996.200012207031,564.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1016.200012207031,564.200012207031
11,2,1384,3699,998.5,566.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3719,1018.5,566.200012207031
11,2,1388,3699,997.900024414062,564.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3719,1017.900024414062,564.700012207031
11,2,1392,3696,996.099975585938,563,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3716,1016.099975585938,563
11,2,1396,3694,995.599975585938,563.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3714,1015.599975585938,563.200012207031
11,2,1400,3695,996,562,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3715,1016,562
11,2,1404,3699,995.900024414062,563,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3719,1015.900024414062,563
11,2,1408,3704,996.5,563.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,1016.5,563.099975585938
11,2,1412,3698,996.599975585938,562.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1016.599975585938,562.900024414062
11,2,1416,3698,994.900024414062,562,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1014.900024414062,562
11,2,1420,3698,995.599975585938,561.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3718,1015.599975585938,561.5
11,2,1424,3703,996.099975585938,561.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3723,1016.099975585938,561.099975585938
11,2,1428,3699,993.799987792969,560.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3719,1013.799987792969,560.200012207031
11,2,1432,3697,993.799987792969,556.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3717,1013.799987792969,556.599975585938
11,2,1436,3701,993,558.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3721,1013,558.200012207031
11,2,1440,3705,994.5,559.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3725,1014.5,559.200012207031
11,2,1444,3700,994.900024414062,558.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3720,1014.900024414062,558.299987792969
11,2,1448,3704,995.400024414062,559.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,1015.400024414062,559.200012207031
11,2,1452,3702,996.099975585938,559.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3722,1016.099975585938,559.400024414062
11,2,1456,3704,995.900024414062,559.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,1015.900024414062,559.5
11,2,1460,3704,994.5,559.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,1014.5,559.5
11,2,1464,3706,994.099975585938,561.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3726,1014.099975585938,561.400024414062
11,2,1468,3706,995.200012207031,561.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3726,1015.200012207031,561.299987792969
11,2,1472,3708,995.099975585938,560.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1015.099975585938,560.900024414062
11,2,1476,3707,995.099975585938,560.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3727,1015.099975585938,560.700012207031
11,2,1480,3702,996.099975585938,561.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3722,1016.099975585938,561.599975585938
11,2,1484,3704,995.400024414062,562.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,1015.400024414062,562.400024414062
11,2,1488,3703,994.400024414062,562.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3723,1014.400024414062,562.5
11,2,1492,3704,994.799987792969,559.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,1014.799987792969,559.200012207031
11,2,1496,3705,994.400024414062,557.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3725,1014.400024414062,557.400024414062
11,2,1500,3711,994.099975585938,558.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3731,1014.099975585938,558.900024414062
11,2,1504,3708,994,558.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1014,558.700012207031
11,2,1508,3709,992.700012207031,557,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3729,1012.700012207031,557
11,2,1512,3710,994.299987792969,557.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3730,1014.299987792969,557.799987792969
11,2,1516,3708,994.5,558.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1014.5,558.099975585938
11,2,1520,3709,994.099975585938,560.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3729,1014.099975585938,560.099975585938
11,2,1524,3713,995.700012207031,560.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3733,1015.700012207031,560.599975585938
11,2,1528,3709,996,561.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3729,1016,561.599975585938
11,2,1532,3707,996.5,561.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3727,1016.5,561.799987792969
11,2,1536,3707,995.799987792969,561.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3727,1015.799987792969,561.799987792969
11,2,1540,3704,996.299987792969,563,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3724,1016.299987792969,563
11,2,1544,3705,997.599975585938,563,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3725,1017.599975585938,563
11,2,1548,3710,996.700012207031,561.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3730,1016.700012207031,561.299987792969
11,2,1552,3708,996.599975585938,561.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1016.599975585938,561.900024414062
11,2,1556,3709,998.200012207031,562.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3729,1018.200012207031,562.5
11,2,1560,3708,997.5,562.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1017.5,562.900024414062
11,2,1564,3708,997.700012207031,562.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1017.700012207031,562.700012207031
11,2,1568,3713,997.099975585938,562.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3733,1017.099975585938,562.400024414062
11,2,1572,3706,997,563.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3726,1017,563.5
11,2,1576,3708,997,564.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1017,564.400024414062
11,2,1580,3708,996.200012207031,562.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3728,1016.200012207031,562.599975585938
11,2,1584,3712,995.599975585938,561.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1015.599975585938,561.099975585938
11,2,1588,3710,996.200012207031,561.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3730,1016.200012207031,561.599975585938
11,2,1592,3712,995.700012207031,561.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1015.700012207031,561.799987792969
11,2,1596,3709,995.200012207031,560.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3729,1015.200012207031,560.900024414062
11,2,1600,3716,996.099975585938,561.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3736,1016.099975585938,561.5
11,2,1604,3719,995.799987792969,562.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3739,1015.799987792969,562.400024414062
11,2,1608,3722,995.599975585938,561.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3742,1015.599975585938,561.599975585938
11,2,1612,3712,995.900024414062,562.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1015.900024414062,562.099975585938
11,2,1616,3712,995.599975585938,563.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3732,1015.599975585938,563.200012207031
11,2,1620,3713,996.200012207031,563.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3733,1016.200012207031,563.099975585938
11,2,1624,3713,998.200012207031,564.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3733,1018.200012207031,564.5
11,2,1628,3713,997.400024414062,563.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3733,1017.400024414062,563.400024414062
11,2,1632,3713,996.299987792969,562.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3733,1016.299987792969,562.799987792969
11,2,1636,3717,996.299987792969,563.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3737,1016.299987792969,563.200012207031
11,2,1640,3718,996.200012207031,562.599975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3738,1016.200012207031,562.599975585938
11,2,1644,3718,994.700012207031,562.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3738,1014.700012207031,562.400024414062
11,2,1648,3719,994.900024414062,561.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3739,1014.900024414062,561.799987792969
11,2,1652,3717,995.5,562.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3737,1015.5,562.200012207031
11,2,1656,3719,996.200012207031,562.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3739,1016.200012207031,562.799987792969
11,2,1660,3723,995.200012207031,562.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3743,1015.200012207031,562.400024414062
11,2,1664,3722,994.099975585938,563.099975585938,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3742,1014.099975585938,563.099975585938
11,2,1668,3725,994,562.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3745,1014,562.5
11,2,1672,3724,993.700012207031,562.900024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3744,1013.700012207031,562.900024414062
11,2,1676,3727,993.099975585938,562.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3747,1013.099975585938,562.700012207031
11,2,1680,3724,993.299987792969,560.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3744,1013.299987792969,560.700012207031
11,2,1684,3726,994.700012207031,561.400024414062,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3746,1014.700012207031,561.400024414062
11,2,1688,3727,994.299987792969,562,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3747,1014.299987792969,562
11,2,1692,3726,994.299987792969,561.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3746,1014.299987792969,561.5
11,2,1696,3726,995.5,562.299987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3746,1015.5,562.299987792969
11,2,1700,3731,995.200012207031,562.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3751,1015.200012207031,562.5
11,2,1704,3730,995.099975585938,562.700012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3750,1015.099975585938,562.700012207031
11,2,1708,3729,996.400024414062,563,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3749,1016.400024414062,563
11,2,1712,3725,996,562.5,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3745,1016,562.5
11,2,1716,3726,998.5,562,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3746,1018.5,562
11,2,1720,3728,1007.59997558594,563,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3748,1027.59997558594,563
11,2,1724,3727,1020.59997558594,563.799987792969,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3747,1040.59997558594,563.799987792969
11,2,1728,3728,1023.70001220703,565.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3748,1043.7000122070299,565.200012207031
11,2,1732,3734,1024.09997558594,564.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3754,1044.09997558594,564.200012207031
11,2,1736,3733,1024.40002441406,565.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3753,1044.40002441406,565.200012207031
11,2,1740,3734,1023.5,564,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3754,1043.5,564
11,2,1744,3735,1023.59997558594,562.200012207031,0,NA,1,0,6067,nypmh.png,cursive,nwtl,3755,1043.59997558594,562.200012207031
